date,jcd,r,登番1,勝率1,登番2,勝率2,登番3,勝率3,登番4,勝率4,登番5,勝率5,登番6,勝率6
20260628,01,1,4114,5.27,4695,5.76,4960,7.78,4376,5.73,5076,5.36,4276,5.88
20260628,01,2,4918,5.06,3517,5.89,5289,5.87,4468,6.61,5145,6.07,3947,4.36
20260628,01,3,4508,5.17,4596,5.87,3514,6.02,4839,5.79,4631,4.81,5269,5.42
20260628,01,4,4299,4.58,4258,4.96,4357,6.93,3304,5.9,3909,6.63,5212,6.15
20260628,01,5,5239,4.86,4736,6.94,4131,6.34,3997,6.45,4695,5.76,4259,5.65
20260628,01,6,4308,6.87,4457,4.78,3947,4.36,5133,5.71,4114,5.27,3616,4.81
20260628,01,7,4403,6.31,4740,4.63,3532,5.96,4918,5.06,4152,5.25,4474,5.56
20260628,01,8,4475,6.07,5076,5.36,3793,4.2,4631,4.81,4188,7.58,4216,4.66
20260628,01,9,4376,5.73,4688,6.79,4299,4.58,3517,5.89,4596,5.87,3619,4.96
20260628,01,10,4960,7.78,3997,6.45,3304,5.9,4151,5.13,4131,6.34,5289,5.87
20260628,01,11,4468,6.61,4276,5.88,4152,5.25,4736,6.94,5212,6.15,4839,5.79
20260628,01,12,4188,7.58,4403,6.31,4308,6.87,5269,5.42,5239,4.86,5145,6.07
20260628,02,1,3589,4.34,4404,3.7,3797,3.91,3516,4.32,3659,5.69,5187,3.24
20260628,02,2,3681,4.47,3687,5.3,3482,5.09,5351,4.51,5449,2.13,4072,6.92
20260628,02,3,3656,5.15,3484,5.86,3430,4.27,4081,4.74,4174,6.29,5238,5.68
20260628,02,4,3268,4.44,3257,6.63,4944,4.11,3327,6.01,5455,1.52,3719,6.91
20260628,02,5,4966,5.35,3987,5.99,5242,3.38,5042,6.19,5341,2.91,3620,4.13
20260628,02,6,3878,4.28,3912,5.66,3659,5.69,4553,5.75,4471,6.57,5449,2.13
20260628,02,7,3473,6.11,5035,5.59,5187,3.24,3463,4.85,3922,3.74,4883,5.97
20260628,02,8,4112,5.91,5141,6.85,4072,6.92,3797,3.91,3430,4.27,5455,1.52
20260628,02,9,3482,5.09,4174,6.29,3589,4.34,5424,1.39,4966,5.35,4944,4.11
20260628,02,10,4553,5.75,5351,4.51,3719,6.91,5341,2.91,4081,4.74,3627,4.96
20260628,02,11,3257,6.63,4471,6.57,3681,4.47,3473,6.11,4404,3.7,5226,5.93
20260628,02,12,5042,6.19,3327,6.01,3878,4.28,3922,3.74,5141,6.85,4049,6.11
20260628,03,1,4465,4.62,3850,4.54,5236,3.95,5374,2.59,4632,4.84,5279,5.39
20260628,03,2,4093,4.33,4952,4.38,4875,5.09,4486,5.64,4735,4.13,4084,6.6
20260628,03,3,3690,4.97,4598,5.15,4995,4.65,5364,2.53,4082,5.73,3973,4.12
20260628,03,4,4729,3.86,3602,3.89,4619,4.98,3929,4.22,4677,6.09,3808,4.21
20260628,03,5,3685,5.82,5070,3.43,3934,4.78,3850,4.54,4388,5.86,4318,5.64
20260628,03,6,4875,5.09,4407,4.99,4159,6.29,3775,3.91,4550,5.27,4644,6.26
20260628,03,7,4161,5.31,4077,5.97,4465,4.62,4750,5.32,4202,4.75,4082,5.73
20260628,03,8,3907,5.21,5279,5.39,4735,4.13,4245,4.37,5364,2.53,3584,5.09
20260628,03,9,5115,5.19,4438,4.98,3685,5.82,4748,6.49,5236,3.95,3929,4.22
20260628,03,10,4619,4.98,4995,4.65,4632,4.84,3975,5.78,4917,4.42,3775,3.91
20260628,03,11,4644,6.26,4677,6.09,4486,5.64,3934,4.78,4598,5.15,4161,5.31
20260628,03,12,4084,6.6,4388,5.86,4750,5.32,4159,6.29,3602,3.89,3690,4.97
20260628,04,1,4905,4.48,4462,5.1,4017,5.53,5361,2.67,3542,4.02,4818,2.92
20260628,04,2,4211,3.44,4104,3.8,3839,3.29,3769,5.89,4523,5.67,4897,3.77
20260628,04,3,4901,5.05,4181,3.69,5246,5.25,4060,4.35,5166,6.06,4569,4.8
20260628,04,4,4020,4.43,4179,5.57,4899,4.43,5314,3.41,4754,6.19,3993,5.29
20260628,04,5,4607,5.71,3981,3.93,3834,3.73,4150,5.86,4462,5.1,4323,5.27
20260628,04,6,5034,6.92,3542,4.02,3769,5.89,3731,4.85,4818,2.92,4104,3.8
20260628,04,7,4897,3.77,3963,5.71,4569,4.8,3349,6.54,4181,3.69,4905,4.48
20260628,04,8,4017,5.53,5314,3.41,4179,5.57,5246,5.25,3839,3.29,5361,2.67
20260628,04,9,4323,5.27,4523,5.67,4060,4.35,3981,3.93,4901,5.05,4211,3.44
20260628,04,10,5166,6.06,3993,5.29,3731,4.85,3834,3.73,4020,4.43,4607,5.71
20260628,04,11,4754,6.19,3349,6.54,4150,5.86,4899,4.43,3963,5.71,5034,6.92
20260628,04,12,4907,7.0,4011,5.81,5017,6.37,3838,5.57,4363,5.78,4898,4.51
20260628,05,1,3800,5.78,2878,5.36,3699,3.85,5137,5.39,4654,6.34,3968,5.43
20260628,05,2,3889,3.82,4623,4.84,4496,6.74,5036,5.39,5087,6.85,4435,5.34
20260628,05,3,3503,3.9,5252,5.86,4575,6.26,5020,4.58,3563,5.27,5127,4.81
20260628,05,4,3319,5.38,4442,5.92,4578,5.85,3796,4.95,5175,5.16,4233,6.06
20260628,05,5,4675,6.07,3931,6.02,4381,5.27,4570,6.6,5427,2.63,4432,5.4
20260628,05,6,4785,4.77,3392,4.26,5220,6.22,3294,4.19,2878,5.36,4134,5.55
20260628,05,7,4369,5.86,3563,5.27,4218,6.58,3699,3.85,5371,1.75,4623,4.84
20260628,05,8,4654,6.34,4435,5.34,5130,4.8,3590,6.7,5077,4.34,3796,4.95
20260628,05,9,3915,5.53,4381,5.27,3647,3.23,3800,5.78,4431,4.73,5252,5.86
20260628,05,10,5087,6.85,4675,6.07,4134,5.55,4229,3.7,3968,5.43,4442,5.92
20260628,05,11,4496,6.74,4233,6.06,5020,4.58,4432,5.4,4369,5.86,3294,4.19
20260628,05,12,3590,6.7,4575,6.26,4570,6.6,4218,6.58,4578,5.85,5220,6.22
20260628,07,1,5346,2.62,4664,4.34,3870,4.56,3538,4.24,5245,5.02,5461,1.06
20260628,07,2,5223,4.63,5292,3.99,5037,5.36,3852,4.03,5105,4.47,5399,1.62
20260628,07,3,4639,4.44,4648,4.94,5335,2.23,3406,5.16,5376,5.01,5472,0.94
20260628,07,4,3704,3.35,4389,5.76,4252,4.27,5066,7.01,5268,3.99,2538,3.45
20260628,07,5,4240,5.95,4665,3.83,3710,4.69,4043,5.79,4397,7.41,3871,4.09
20260628,07,6,3613,5.94,4957,5.41,3538,4.24,4485,5.12,5399,1.62,5046,3.95
20260628,07,7,3572,5.0,5105,4.47,4953,6.59,5335,2.23,4664,4.34,5472,0.94
20260628,07,8,4467,6.69,3852,4.03,5286,4.61,5245,5.02,4639,4.44,4389,5.76
20260628,07,9,4397,7.41,5376,5.01,5268,3.99,5346,2.62,5292,3.99,4252,4.27
20260628,07,10,5037,5.36,3406,5.16,5066,7.01,5223,4.63,4665,3.83,4240,5.95
20260628,07,11,4953,6.59,4467,6.69,3613,5.94,3572,5.0,4648,4.94,4485,5.12
20260628,07,12,4857,7.05,4516,6.58,4739,6.38,5232,4.67,4067,6.3,5243,5.31
20260628,09,1,4292,6.37,4549,6.01,4169,3.73,4106,3.82,3566,4.97,5466,1.76
20260628,09,2,4635,5.43,3277,4.34,5011,3.76,3441,4.65,4488,6.98,5313,4.6
20260628,09,3,3161,4.96,3202,4.37,4367,4.11,4808,5.65,4406,4.07,4213,4.12
20260628,09,4,3933,5.7,4281,5.13,3477,3.97,3998,4.6,4063,6.31,5290,3.37
20260628,09,5,4140,6.14,4272,4.92,3872,6.15,4374,4.55,5302,3.98,4201,4.22
20260628,09,6,3866,4.9,3075,4.37,3566,4.97,3557,6.57,3957,5.09,5433,1.77
20260628,09,7,5240,5.23,4406,4.07,3277,4.34,4604,7.27,4169,3.73,5419,2.02
20260628,09,8,4270,4.68,3998,4.6,3679,6.46,4705,3.54,5466,1.76,3202,4.37
20260628,09,9,3441,4.65,4374,4.55,4106,3.82,4367,4.11,4281,5.13,4351,7.21
20260628,09,10,4808,5.65,4063,6.31,4272,4.92,4292,6.37,4635,5.43,3161,4.96
20260628,09,11,3557,6.57,4488,6.98,3075,4.37,3872,6.15,3933,5.7,5240,5.23
20260628,09,12,4604,7.27,4270,4.68,3957,5.09,3679,6.46,4549,6.01,3866,4.9
20260628,10,1,4798,6.49,4339,3.75,3893,5.21,4969,4.6,5263,4.45,5459,1.0
20260628,10,2,4601,6.76,5043,6.95,4325,4.32,4565,3.76,5333,3.92,4429,3.44
20260628,10,3,4319,5.73,4458,5.18,4703,6.75,5100,4.48,5199,5.06,4195,5.23
20260628,10,4,4738,5.85,5057,5.62,4536,6.05,3579,5.19,5231,5.63,5165,4.05
20260628,10,5,3562,5.94,5263,4.45,3955,4.96,4366,6.9,4248,4.35,5463,1.07
20260628,10,6,4325,4.32,5051,6.74,4449,3.69,4469,5.88,4234,4.96,5447,1.07
20260628,10,7,3569,4.25,5333,3.92,4583,5.07,4448,7.17,4186,3.57,5459,1.0
20260628,10,8,5100,4.48,3579,5.19,4339,3.75,4601,6.76,4710,5.71,5274,5.54
20260628,10,9,3814,4.97,5050,5.7,4195,5.23,4429,3.44,3893,5.21,4536,6.05
20260628,10,10,4177,4.86,4469,5.88,3939,5.17,3562,5.94,5057,5.62,4703,6.75
20260628,10,11,3955,4.96,4583,5.07,4319,5.73,4738,5.85,4969,4.6,4565,3.76
20260628,10,12,4448,7.17,4366,6.9,4710,5.71,4798,6.49,5043,6.95,5051,6.74
20260628,12,1,5151,4.47,4874,5.03,4853,4.06,4878,4.51,5173,5.13,5439,1.51
20260628,12,2,5129,5.69,4924,4.76,5320,2.95,4372,5.97,5144,5.15,5437,1.44
20260628,12,3,3289,3.29,5069,4.61,4938,6.72,5334,2.77,5163,6.07,5435,1.36
20260628,12,4,4611,6.19,5250,4.27,5265,3.5,4927,5.6,5281,5.67,5406,1.46
20260628,12,5,4123,6.75,5148,5.58,4940,2.78,4534,4.29,5367,1.93,4050,6.84
20260628,12,6,3618,6.18,5365,2.24,4874,5.03,5088,6.95,4347,5.94,5444,1.39
20260628,12,7,4773,6.01,3474,4.35,4964,5.61,4994,6.27,5241,5.16,4456,6.6
20260628,12,8,4243,5.33,3334,5.25,5189,5.46,5052,4.98,5326,5.36,4014,5.36
20260628,12,9,4927,5.6,5163,6.07,4611,6.19,4938,6.72,5129,5.69,5151,4.47
20260628,12,10,4050,6.84,5281,5.67,4347,5.94,4924,4.76,4940,2.78,3289,3.29
20260628,12,11,4994,6.27,5088,6.95,3618,6.18,4123,6.75,4853,4.06,4773,6.01
20260628,12,12,4372,5.97,5241,5.16,5069,4.61,4964,5.61,5250,4.27,4243,5.33
20260628,13,1,3523,4.45,5261,4.43,4949,5.76,4145,3.8,5460,1.65,3804,4.99
20260628,13,2,3976,3.55,5400,1.79,4535,6.43,3377,4.36,3661,5.23,4260,4.97
20260628,13,3,3226,4.35,4076,5.16,4593,5.96,5214,4.83,5393,1.48,3906,4.13
20260628,13,4,5000,4.78,4633,5.44,4120,5.81,3072,4.19,3567,3.14,4096,6.29
20260628,13,5,5336,3.24,4679,5.72,4817,6.4,4561,6.16,4346,4.32,5460,1.65
20260628,13,6,3641,6.22,3543,5.13,3804,4.99,4928,6.46,4158,4.89,3950,4.13
20260628,13,7,3995,6.39,4332,4.51,4649,5.25,3976,3.55,3606,5.8,5393,1.48
20260628,13,8,4779,5.22,4096,6.29,3906,4.13,3523,4.45,4513,5.7,5032,5.36
20260628,13,9,4949,5.76,3072,4.19,4679,5.72,3661,5.23,4725,5.06,4076,5.16
20260628,13,10,4535,6.43,4365,5.78,3641,6.22,4120,5.81,5336,3.24,4555,5.25
20260628,13,11,4817,6.4,3377,4.36,3950,4.13,3995,6.39,5000,4.78,4593,5.96
20260628,13,12,4928,6.46,4561,6.16,4260,4.97,3226,4.35,4633,5.44,4649,5.25
20260628,14,1,4537,6.93,4337,7.49,4500,7.64,4024,6.32,4459,6.27,4362,6.82
20260628,14,2,4494,6.7,4061,6.99,3721,5.94,4371,7.18,3415,7.09,4445,6.62
20260628,14,3,4205,7.83,4266,6.92,4503,7.68,4547,6.9,3941,7.94,4168,6.87
20260628,14,4,4320,8.01,4586,6.88,3779,6.45,4524,6.63,4686,7.17,4760,7.03
20260628,14,5,3897,7.47,3716,6.99,4350,7.77,4504,6.6,4030,6.69,4418,7.83
20260628,14,6,4851,7.21,4013,7.11,4237,7.12,4256,7.44,4848,7.18,4914,7.07
20260628,14,7,5121,7.8,4573,6.94,3415,7.09,4344,7.86,4682,7.24,4932,7.52
20260628,14,8,4719,7.42,3946,6.94,3783,6.79,4362,6.82,4586,6.88,4571,6.68
20260628,14,9,4847,7.1,4418,7.83,4686,7.17,4503,7.68,4024,6.32,4494,6.7
20260628,14,10,4848,7.18,3721,5.94,4537,6.93,4205,7.83,3897,7.47,4320,8.01
20260628,14,11,4445,6.62,3941,7.94,3716,6.99,4851,7.21,5121,7.8,3779,6.45
20260628,14,12,4166,7.01,4262,7.29,4502,7.23,4566,6.39,4444,6.88,4324,7.35
20260628,17,1,4119,5.82,4529,5.8,4360,5.84,3372,2.74,5065,5.05,5412,1.55
20260628,17,2,4390,4.46,4861,5.42,4343,5.08,3652,3.73,5452,1.06,3948,3.88
20260628,17,3,4143,4.0,4790,6.36,4685,7.53,3635,4.16,5152,3.69,3977,4.43
20260628,17,4,3642,4.12,4305,7.03,4821,4.95,3853,6.16,4511,4.75,4834,5.6
20260628,17,5,4040,5.83,4197,3.85,5085,5.41,4359,5.56,3605,4.14,3286,3.91
20260628,17,6,3932,4.64,4447,4.97,4244,3.41,4224,5.25,5412,1.55,5462,1.5
20260628,17,7,4771,7.13,5081,6.32,3977,4.43,4119,5.82,3652,3.73,5442,1.37
20260628,17,8,4816,5.27,4390,4.46,5029,7.03,4143,4.0,3372,2.74,3974,4.28
20260628,17,9,4529,5.8,4359,5.56,3635,4.16,4821,4.95,3984,6.44,5452,1.06
20260628,17,10,4360,5.84,4224,5.25,4511,4.75,3948,3.88,4290,7.03,5152,3.69
20260628,17,11,4305,7.03,5065,5.05,4040,5.83,4861,5.42,4447,4.97,4790,6.36
20260628,17,12,4685,7.53,4834,5.6,3286,3.91,4771,7.13,5029,7.03,4244,3.41
20260628,18,1,4979,4.93,5352,4.77,3432,4.22,5107,4.52,3583,3.24,5456,2.05
20260628,18,2,4055,6.33,3614,4.04,5181,5.3,3805,5.09,5067,5.13,5421,1.49
20260628,18,3,5015,6.97,4408,3.19,3773,3.81,4108,6.5,3885,5.18,5407,2.21
20260628,18,4,3300,5.96,3684,5.51,3401,4.4,3615,4.46,3581,4.94,5337,4.49
20260628,18,5,4098,4.84,4733,4.96,4286,6.08,3470,5.21,5464,1.31,4473,5.38
20260628,18,6,3692,4.75,4329,4.91,4978,4.87,4520,6.12,4505,6.32,5413,1.96
20260628,18,7,5067,5.13,3432,4.22,5107,4.52,5407,2.21,4408,3.19,4728,3.99
20260628,18,8,5352,4.77,3508,5.69,4873,5.02,5337,4.49,4776,6.73,3773,3.81
20260628,18,9,5073,5.64,3401,4.4,3527,5.09,4473,5.38,5421,1.49,3615,4.46
20260628,18,10,3581,4.94,5015,6.97,4979,4.93,5181,5.3,3692,4.75,4098,4.84
20260628,18,11,4505,6.32,3470,5.21,3300,5.96,4978,4.87,3614,4.04,4108,6.5
20260628,18,12,4776,6.73,4055,6.33,3885,5.18,4733,4.96,3684,5.51,3508,5.69
20260628,20,1,4349,4.47,5398,3.89,4226,4.63,4564,4.64,4439,4.19,5375,2.64
20260628,20,2,4219,4.07,3784,4.82,5135,4.13,5350,4.73,5170,4.88,4069,5.96
20260628,20,3,3282,4.72,4236,6.94,4232,5.92,4246,4.49,5275,6.61,5448,1.21
20260628,20,4,3455,5.16,4879,4.68,4220,4.76,4437,5.98,4684,5.23,5382,2.62
20260628,20,5,4451,6.31,5136,6.43,5074,4.37,4769,6.69,3943,2.21,5392,1.61
20260628,20,6,5109,5.17,4525,4.38,4239,6.3,4430,5.94,5375,2.64,3212,4.84
20260628,20,7,3854,6.81,5209,3.49,5170,4.88,3546,4.54,5398,3.89,5205,6.0
20260628,20,8,4231,5.44,5275,6.61,4564,4.64,3660,3.07,5350,4.73,5195,5.5
20260628,20,9,4588,5.43,5169,3.83,3784,4.82,4414,4.45,5382,2.62,4791,5.38
20260628,20,10,4579,5.96,4226,4.63,5136,6.43,3282,4.72,3455,5.16,5135,4.13
20260628,20,11,4430,5.94,4439,4.19,4769,6.69,4684,5.23,4219,4.07,4232,5.92
20260628,20,12,4236,6.94,4069,5.96,3854,6.81,4451,6.31,4437,5.98,4239,6.3
20260628,21,1,4526,6.22,3696,5.06,4951,5.28,4489,5.32,5409,2.02,3953,3.41
20260628,21,2,4950,6.82,4766,4.43,3761,5.41,4184,7.07,3459,3.48,5083,5.08
20260628,21,3,3663,5.5,5247,4.81,4288,7.32,5219,5.18,4515,6.12,3868,4.75
20260628,21,4,4545,6.78,4086,6.2,5138,3.54,3930,5.14,5124,4.4,4314,5.49
20260628,21,5,3612,6.82,4110,4.09,4111,5.71,3953,3.41,4594,5.54,4402,5.99
20260628,21,6,4315,5.05,4603,5.25,4207,6.06,3696,5.06,4766,4.43,4398,6.61
20260628,21,7,5219,5.18,5005,6.36,4410,4.92,5247,4.81,4676,5.4,5409,2.02
20260628,21,8,3459,3.48,4422,4.36,3576,6.74,4274,4.38,5270,4.64,4086,6.2
20260628,21,9,4515,6.12,4402,5.99,4068,4.61,5138,3.54,4491,4.43,3703,6.1
20260628,21,10,4594,5.54,4545,6.78,3612,6.82,4603,5.25,3761,5.41,4315,5.05
20260628,21,11,4184,7.07,4314,5.49,3930,5.14,3663,5.5,5005,6.36,4489,5.32
20260628,21,12,4288,7.32,4950,6.82,4398,6.61,3576,6.74,4207,6.06,4526,6.22
20260628,24,1,4209,5.46,5312,3.61,4948,5.56,5266,4.6,4724,3.26,3863,4.65
20260628,24,2,4154,5.01,3951,5.08,3381,5.05,4073,6.55,4092,4.93,4064,6.24
20260628,24,3,3434,4.43,3772,4.71,4497,7.29,4331,6.13,4411,5.63,4027,5.85
20260628,24,4,5178,4.11,4193,5.89,3892,4.86,3771,5.18,4099,5.91,5443,1.36
20260628,24,5,5312,3.61,3898,6.96,3558,4.76,4164,3.86,5089,7.04,3535,4.26
20260628,24,6,3875,4.07,3857,4.63,5112,6.86,3964,4.43,3859,4.3,4822,5.74
20260628,24,7,4608,5.89,5098,5.43,4724,3.26,4269,6.29,3807,4.59,5457,1.12
20260628,24,8,4640,6.17,5284,3.37,4064,6.24,4948,5.56,5443,1.36,3772,4.71
20260628,24,9,4411,5.63,5323,4.36,4154,5.01,4193,5.89,3863,4.65,4375,5.89
20260628,24,10,3898,6.96,4822,5.74,4079,5.97,3381,5.05,3771,5.18,5266,4.6
20260628,24,11,5089,7.04,3875,4.07,3951,5.08,4608,5.89,4331,6.13,3892,4.86
20260628,24,12,4269,6.29,4099,5.91,4073,6.55,4027,5.85,4640,6.17,3857,4.63
